haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita',lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,lbp27,lbp28,lbp29,lbp30,lbp31,lbp32,lbp33,lbp34,lbp35,lbp36,lbp37,lbp38,lbp39,lbp40,lbp41,lbp42,lbp43,lbp44,lbp45,lbp46,lbp47,lbp48,lbp49,lbp50,lbp51,lbp52,lbp53,lbp54,lbp55,lbp56,lbp57,lbp58,lbp59,classe
0.000654,207.3381,0.910967,1168.026985,0.175757,287.993891,4464.769839,7.759102,11.241936,0.000251,4.564077,-0.353707,0.995776,3969,252,34.507125,145,0.891286,0.2387,0.12152,1.740435,0.01314,0.007485,0.012705,0.00026,0.156609,0.053879,0.010776,0.047414,0.045259,0.00431,0.03592,0.066092,0.015086,0.002155,0.000718,0.000718,0.030891,0.005029,0.034483,0.079023,0.046695,0.007902,0.000718,0.008621,0.005029,0.001437,0.005029,0.005747,0.038793,0.002155,0.001437,0.002874,0.063937,0.005029,0.059626,0.048132,0.014368,0.000718,0,0.000718,0.001437,0,0.000718,0,0.000718,0.000718,0,0,0.001437,0,0.000718,0.002874,0.02227,0.005029,0.000718,0.000718,0.001437,0,0,0.002874,0.043103,0.002874,0.005029,Colin_Powell
0.000643,105.878887,0.9211,672.463775,0.180977,244.898122,2583.976214,7.55907,11.080535,0.000346,4.251808,-0.326541,0.992895,3969,252,26.270114,125,0.512663,0.215107,0.104358,1.704826,0.006746,0.004967,0.000091,0,0.153792,0.051966,0.013343,0.035112,0.035815,0.00632,0.038624,0.070927,0.014747,0.001404,0.000702,0.002809,0.025281,0.002107,0.043539,0.116573,0.042837,0.008427,0.000702,0.00632,0.003511,0,0.001404,0.004916,0.020365,0.005618,0.002107,0.001404,0.058287,0.004213,0.073034,0.05618,0.011236,0.002107,0,0.001404,0.000702,0.000702,0.000702,0.001404,0.000702,0,0,0,0.002107,0.000702,0.001404,0.002107,0.016152,0.004916,0,0.002809,0.002809,0,0.002107,0.004213,0.03441,0,0.004916,Colin_Powell
0.000404,143.504838,0.942338,1248.163263,0.140754,235.766511,4849.148214,8.041158,11.639451,0.000263,4.538291,-0.360075,0.996782,3969,252,35.984174,120,0.19613,0.30604,0.09839,1.701345,0.004148,0.000007,0.000028,0.004923,0.083125,0.0375,0.00625,0.0275,0.021875,0.00125,0.0275,0.068125,0.004375,0.0025,0.00125,0.0025,0.026875,0.00125,0.05625,0.125625,0.04125,0.0075,0.001875,0.001875,0.00125,0,0.000625,0.003125,0.02125,0.00125,0,0.000625,0.07625,0.00125,0.160625,0.075,0.00875,0.00125,0,0,0.00125,0,0.000625,0,0,0,0,0,0.000625,0,0.000625,0.00125,0.035625,0.0025,0.0025,0.00125,0.004375,0,0.00125,0.00125,0.04375,0.0025,0.003125,Colin_Powell
0.000409,356.684555,0.812487,951.095054,0.109534,285.12067,3447.695659,7.75579,11.649849,0.000182,5.007612,-0.299929,0.991527,3969,252,30.819393,148,1.152962,0.216142,0.106948,1.76297,0.011188,0.000011,0.01297,0.007082,0.197531,0.037763,0.020334,0.038489,0.04793,0.006536,0.02106,0.052288,0.016703,0.002905,0.000726,0.005084,0.031954,0.002179,0.029775,0.044299,0.052288,0.007262,0.003631,0.005084,0.008715,0.000726,0.003631,0.002905,0.039942,0.002179,0.003631,0.003631,0.047204,0.00581,0.055919,0.039216,0.023965,0.004357,0.001452,0.001452,0.002905,0.001452,0.002179,0,0.001452,0.000726,0,0,0.002179,0,0.002179,0.002179,0.043573,0.004357,0.002179,0.000726,0.004357,0,0.001452,0.000726,0.053014,0.004357,0.001452,Colin_Powell
0.00092,111.446434,0.910257,620.88481,0.247179,331.01131,2372.092805,7.524044,10.806949,0.000359,4.127047,-0.35834,0.995215,3969,252,24.900485,164,0.270599,0.150485,0.118056,1.317446,0.019114,0.01891,0.019069,0.019193,0.11368,0.050739,0.012203,0.029544,0.023121,0.001927,0.032755,0.082852,0.003854,0,0,0.001285,0.037251,0.002569,0.055234,0.112396,0.039178,0.010276,0.004496,0.00578,0.003211,0.001285,0.003854,0.003211,0.025048,0.003211,0.000642,0.001285,0.06808,0.004496,0.097624,0.092486,0.011561,0.001927,0,0.004496,0.002569,0,0.000642,0.001285,0,0,0,0,0,0,0.000642,0.001285,0.016057,0.005138,0.000642,0.001927,0.001285,0,0.001285,0,0.023764,0.001927,0,Colin_Powell
0.000419,390.686538,0.890602,1787.925511,0.155357,279.202726,6761.015505,8.138278,11.736937,0.000206,5.00024,-0.373961,0.997632,3969,252,42.242442,143,0.596685,0.30301,0.111777,1.744117,0.000473,0.012713,0.000001,0.013267,0.105863,0.037459,0.011401,0.024973,0.028773,0.0038,0.027144,0.065147,0.017372,0.002172,0.005429,0.002714,0.02443,0.006515,0.070575,0.13355,0.036916,0.004343,0.001086,0.0038,0.004886,0.001086,0.002714,0.005429,0.030402,0.004886,0.002172,0.001086,0.060261,0.005429,0.099349,0.097177,0.008686,0.001086,0,0.000543,0.000543,0,0.000543,0.001086,0.001086,0,0,0,0.001629,0.000543,0.000543,0.000543,0.024973,0.004343,0.001629,0.000543,0.001629,0,0,0.001086,0.018458,0.000543,0.001629,Colin_Powell
0.000409,166.076027,0.945626,1529.546379,0.143228,218.775199,5952.109489,8.140926,11.677433,0.000246,4.590419,-0.3787,0.997741,3969,252,39.446944,106,0.068712,0.360767,0.101328,1.578026,0.002273,0.001288,0,0.000427,0.095471,0.050796,0.00918,0.017748,0.033048,0.00306,0.025092,0.092411,0.01224,0.000612,0.000612,0.001224,0.023256,0.001224,0.063647,0.176255,0.037944,0.012852,0.003672,0.003672,0.000612,0,0.00306,0.004284,0.02142,0.000612,0.001836,0.001224,0.036108,0.002448,0.127907,0.068543,0.007344,0.001836,0,0.001224,0.001224,0,0.001224,0.001836,0,0,0,0,0.00306,0,0.000612,0.000612,0.013464,0.004896,0.000612,0.001224,0.001224,0,0,0.001224,0.02448,0.001224,0.000612,Colin_Powell
0.000429,236.472802,0.903673,1226.315484,0.135401,221.194079,4668.789133,7.936903,11.63706,0.000246,4.784868,-0.339619,0.995514,3969,252,34.851034,115,-0.714391,0.314667,0.105115,1.698584,0.000189,0.003748,0.00436,0.000005,0.147917,0.041667,0.009028,0.038194,0.054861,0.00625,0.018056,0.064583,0.01875,0.003472,0.001389,0.001389,0.034028,0.005556,0.039583,0.147222,0.026389,0.00625,0.004861,0.004167,0.002778,0,0.002778,0.005556,0.0375,0.002778,0.001389,0.005556,0.052778,0.001389,0.0625,0.05,0.010417,0.002778,0,0.000694,0.004167,0,0.001389,0.002083,0.002083,0,0,0,0.003472,0,0.001389,0.004167,0.030556,0.000694,0.000694,0.000694,0.004167,0,0,0.001389,0.024306,0.003472,0.002778,Colin_Powell
0.000483,284.499654,0.914106,1658.403643,0.134314,286.887735,6349.114918,7.976461,11.587579,0.000206,4.913603,-0.35261,0.996268,3969,252,41.130638,156,0.469174,0.287351,0.107235,1.70997,0.015578,0.01372,0.013514,0.015518,0.105354,0.043754,0.009211,0.025907,0.022453,0.002303,0.025907,0.041451,0.008636,0.002879,0.000576,0.001727,0.027634,0.00403,0.060449,0.173863,0.052389,0.01612,0.002303,0.003454,0,0,0.000576,0.005181,0.021877,0.00403,0.002879,0.002879,0.047784,0.002879,0.121474,0.088083,0.006333,0.002879,0.001151,0.001151,0.001151,0,0,0.002303,0,0,0,0,0.001151,0,0.000576,0.001151,0.025331,0.004606,0,0.002303,0.001727,0,0.000576,0.001151,0.015544,0.000576,0.002303,Colin_Powell
0.000423,158.085728,0.929139,1116.36979,0.146355,314.561659,4307.39343,7.917181,11.580299,0.000236,4.584517,-0.33973,0.995322,3969,252,33.546925,161,-0.701888,0.212778,0.099132,1.692034,0.010687,0.007687,0.015712,0.001736,0.103448,0.045977,0.006761,0.044625,0.027045,0.002028,0.017579,0.079784,0.010142,0,0.000676,0.002028,0.029074,0.001352,0.057471,0.123732,0.039892,0.008114,0.002705,0.004733,0.002028,0,0.004733,0.003381,0.026369,0.004057,0.002028,0.004733,0.062204,0.004733,0.112238,0.068966,0.011494,0.002705,0,0.001352,0.000676,0,0.000676,0.001352,0,0,0,0,0,0,0.002028,0.002028,0.029074,0.004057,0.002028,0,0.000676,0,0.000676,0.000676,0.035835,0.000676,0.001352,Colin_Powell
0.000327,316.750879,0.871548,1233.199268,0.103923,279.769362,4616.046194,8.001692,11.87757,0.000173,5.001789,-0.322827,0.994708,3969,252,35.144494,140,-0.212386,0.251708,0.102784,1.786545,0.011377,0.012445,0.012332,0.011365,0.163624,0.040568,0.013523,0.022989,0.028398,0.003381,0.02975,0.070994,0.013523,0.005409,0.002028,0.004733,0.031778,0.003381,0.045977,0.083164,0.041244,0.008114,0.004733,0.002028,0.004057,0.000676,0.003381,0.006761,0.025017,0.002028,0.003381,0.004057,0.063556,0.002028,0.086545,0.053414,0.02096,0.003381,0.000676,0,0.000676,0,0.000676,0.000676,0.001352,0.000676,0,0,0,0,0.002028,0.001352,0.031102,0.004733,0.000676,0.002705,0.002705,0,0.001352,0.002028,0.03854,0.003381,0.006085,Colin_Powell
0.000567,117.610879,0.901198,595.486351,0.161384,255.22098,2264.334526,7.545209,11.202935,0.000299,4.372511,-0.304044,0.990278,3969,252,24.421819,129,-0.106337,0.191579,0.098234,1.803399,0.006073,0.005163,0.008068,0,0.119333,0.04,0.006667,0.035333,0.039333,0.002,0.023333,0.082667,0.012667,0.002667,0.002,0.001333,0.034,0.004,0.046,0.12,0.036667,0.010667,0.004667,0.003333,0.001333,0,0.002,0.003333,0.034667,0.003333,0.004,0.002667,0.065333,0.006,0.092,0.06,0.010667,0.000667,0,0,0.001333,0,0,0.000667,0.000667,0,0,0,0.001333,0,0.001333,0.000667,0.035333,0.005333,0.000667,0.000667,0.001333,0,0,0.002667,0.032667,0.001333,0.001333,Colin_Powell
0.000369,219.13808,0.926785,1498.786106,0.13372,200.709414,5776.006346,8.095069,11.793851,0.000249,4.770647,-0.352906,0.996625,3969,252,38.951205,108,-0.766758,0.389334,0.101353,1.708068,0.000226,0.000808,0,0,0.115224,0.053731,0.010149,0.029851,0.020896,0.001791,0.027463,0.059104,0.017313,0.001791,0.000597,0.000597,0.02209,0.001791,0.059701,0.127164,0.050746,0.013731,0.004179,0.001791,0.002985,0,0.002388,0.001791,0.020896,0.003582,0.002985,0.001791,0.052537,0.004776,0.152836,0.067463,0.010149,0.001194,0.001194,0.000597,0.001791,0.000597,0.000597,0.002985,0,0,0,0,0.000597,0,0,0.001791,0.016119,0.001791,0.000597,0.001194,0.002388,0,0.000597,0.001791,0.01791,0.001791,0.000597,Colin_Powell
0.000426,155.977314,0.937381,1246.802497,0.150468,262.401674,4831.232672,8.012372,11.582054,0.000247,4.50505,-0.361103,0.996822,3969,252,35.524903,134,-0.724119,0.271163,0.104305,1.652748,0.008332,0.006085,0.011058,0.014139,0.105332,0.050033,0.011192,0.044766,0.029625,0.002633,0.038841,0.123107,0.019092,0.001975,0.000658,0.001317,0.0237,0.002633,0.055958,0.131007,0.034891,0.003292,0.001975,0.006583,0.002633,0,0.003292,0.004608,0.025016,0.002633,0.002633,0.001975,0.04345,0.001317,0.065174,0.073733,0.005925,0.002633,0.000658,0,0.001975,0,0,0.001975,0,0,0,0,0.001975,0,0.001975,0.002633,0.023041,0.004608,0.001317,0,0,0,0.002633,0.001975,0.028966,0.002633,0,Colin_Powell
0.000489,153.425962,0.903515,795.588421,0.137021,220.099944,3028.92772,7.712382,11.431137,0.000243,4.551603,-0.316246,0.992484,3969,252,28.276361,107,0.15382,0.257013,0.09703,1.613913,0.000929,0.000214,0.000001,0.002222,0.118273,0.045056,0.011264,0.031915,0.018773,0.001877,0.020651,0.071339,0.006884,0.001252,0.000626,0.001877,0.030663,0.000626,0.057572,0.138298,0.043805,0.011264,0.001252,0.003129,0.000626,0.000626,0.001252,0.003755,0.02378,0.005006,0.006884,0.002503,0.050063,0.003129,0.126408,0.061327,0.010638,0.003755,0,0.001877,0.001252,0,0.000626,0.000626,0,0,0,0.000626,0,0,0.001252,0.00438,0.030038,0.002503,0.000626,0.001252,0,0,0.001877,0.001252,0.032541,0.001252,0.001877,Colin_Powell
0.000371,270.392816,0.897004,1314.185874,0.122084,224.479293,4986.350679,8.054389,11.783223,0.000197,4.899918,-0.348475,0.996383,3969,252,36.49514,112,0.069967,0.326155,0.101758,1.727055,0.000162,0.001574,0.000056,0.001145,0.13121,0.04586,0.015924,0.027389,0.029936,0.003185,0.019745,0.073885,0.007643,0.002548,0.000637,0.002548,0.026115,0.002548,0.06879,0.121656,0.041401,0.012102,0.005732,0.003822,0.000637,0.001911,0.005096,0,0.01465,0.001911,0.004459,0.002548,0.042675,0.001274,0.119108,0.080892,0.010828,0.008917,0.000637,0.000637,0.002548,0,0,0.003185,0.000637,0,0,0,0.001911,0,0.001274,0.001274,0.021656,0.001274,0.000637,0,0.001274,0.000637,0.000637,0.001911,0.020382,0.000637,0.001274,Colin_Powell
0.000354,238.449359,0.911865,1352.804467,0.12725,271.290236,5172.76851,8.067525,11.801628,0.000214,4.785571,-0.344991,0.996185,3969,252,36.814777,140,-0.664666,0.271916,0.106496,1.690257,0.009946,0.007127,0.011582,0,0.132373,0.057613,0.004801,0.039095,0.045953,0.008916,0.029492,0.089163,0.017147,0.001372,0.000686,0.003429,0.028121,0.003429,0.04321,0.111111,0.038409,0.00823,0.002743,0.004115,0.002058,0.000686,0.002058,0.002058,0.027435,0.004801,0.000686,0.002743,0.052126,0.004115,0.083676,0.065158,0.005487,0.002743,0.000686,0,0.001372,0,0.002058,0,0.001372,0,0,0,0,0,0.002743,0.002743,0.016461,0.002743,0,0.001372,0.000686,0,0,0.002743,0.036351,0.002058,0.001372,Colin_Powell
0.000337,225.713137,0.922049,1449.54906,0.122351,259.290071,5572.483101,8.163213,11.874953,0.00019,4.823804,-0.356456,0.996978,3969,252,38.260839,129,-0.423009,0.294552,0.102163,1.767062,0.00619,0.007488,0.009509,0.008191,0.115385,0.054377,0.017241,0.024536,0.03183,0.001326,0.030504,0.098143,0.007294,0.001989,0.001326,0.002653,0.018568,0.002653,0.054377,0.125995,0.030504,0.007958,0.001989,0.002653,0.001326,0,0.003316,0.002653,0.022546,0.003316,0,0.001326,0.06366,0,0.109416,0.066976,0.009947,0.001326,0.000663,0.001989,0.001989,0,0,0.001989,0.000663,0,0,0,0,0,0.000663,0.002653,0.028515,0.006631,0.001326,0.001989,0.002653,0,0.001326,0.001989,0.025199,0.001326,0.001326,Colin_Powell
0.000456,153.668099,0.915205,906.410179,0.137295,308.623523,3471.972618,7.781136,11.480377,0.000243,4.559441,-0.321443,0.993331,3969,252,30.227819,158,0.016509,0.196022,0.100929,1.617129,0.015383,0.01453,0.016172,0.017336,0.09872,0.043266,0.011578,0.037172,0.020719,0.001219,0.023157,0.06886,0.014016,0,0.001219,0.002438,0.024375,0.000609,0.057282,0.126752,0.043876,0.009141,0.005484,0.003656,0.001219,0,0.003047,0.003656,0.028032,0.001828,0.003047,0.001219,0.057892,0.003656,0.151127,0.071907,0.011578,0.002438,0,0.002438,0.001219,0,0.000609,0.001828,0.000609,0,0,0,0,0,0,0.001219,0.0195,0.003047,0.000609,0.001219,0.000609,0,0.001828,0.003656,0.025594,0.001219,0.000609,Colin_Powell
0.000799,165.16444,0.923323,1077.842765,0.189746,314.525057,4146.206619,7.855812,11.301427,0.000251,4.518322,-0.367928,0.996764,3969,252,32.889367,156,-0.284834,0.208904,0.110771,1.612139,0.016313,0.017424,0.016774,0.015476,0.103381,0.028609,0.007802,0.018856,0.03316,0.001951,0.027308,0.03446,0.010403,0.0013,0.0013,0,0.037061,0.0013,0.050715,0.096879,0.056567,0.008453,0.001951,0,0.003901,0,0.0013,0.001951,0.03316,0.005202,0.0013,0.0013,0.09948,0.005852,0.144343,0.070221,0.005852,0.0013,0,0.00065,0.002601,0,0,0,0.001951,0,0,0,0,0,0.0013,0.002601,0.036411,0.001951,0.001951,0.001951,0.001951,0,0.0013,0.001951,0.043563,0,0.003251,Colin_Powell
0.000619,144.824613,0.910748,811.52846,0.179224,299.95919,3101.289227,7.673221,11.179379,0.000311,4.399321,-0.33791,0.994289,3969,252,28.475828,152,0.27961,0.189671,0.111462,1.643587,0.016082,0.015556,0.016689,0.017264,0.10198,0.058188,0.011998,0.040192,0.028794,0.003599,0.022196,0.086983,0.010198,0.0024,0.0006,0.0024,0.028794,0.004799,0.061188,0.137972,0.034193,0.012597,0.0018,0.005999,0.0024,0,0.004799,0.003599,0.026395,0.0018,0.0012,0.0024,0.045591,0.004199,0.107978,0.081584,0.006599,0.0024,0.0006,0.0006,0,0,0.0012,0.0006,0,0,0,0,0.0006,0,0.0012,0.002999,0.015597,0.003599,0.0012,0.0006,0.0018,0,0.0006,0,0.017996,0.0018,0.0012,Colin_Powell
0.000474,295.072104,0.892392,1376.223704,0.121688,328.353356,5209.822712,7.760467,11.493276,0.00018,4.88686,-0.319372,0.993431,3969,252,37.785351,174,3.25106,0.230792,0.107219,1.550637,0.017596,0.016835,0.018244,0.019256,0.217359,0.066766,0.01632,0.040059,0.055638,0.008902,0.026706,0.048961,0.017804,0.002967,0.002967,0.002226,0.037092,0.006677,0.026706,0.062315,0.034125,0.00816,0.003709,0.005935,0.007418,0,0.000742,0.007418,0.037834,0.004451,0.005193,0.005935,0.039318,0.004451,0.043027,0.043027,0.019288,0.000742,0.000742,0,0.001484,0,0.000742,0.001484,0.001484,0,0,0.000742,0.002226,0,0.000742,0.000742,0.022255,0.005193,0.002226,0.002967,0.003709,0,0.001484,0.002226,0.029674,0.002967,0.006677,Colin_Powell
0.000624,104.956525,0.929564,746.3529,0.163454,181.034345,2880.455075,7.644265,11.186558,0.000324,4.2989,-0.334902,0.99386,3969,252,27.496271,87,0.855768,0.30363,0.099933,1.380962,0.000055,0,0.000002,0,0.083708,0.051124,0.008427,0.024719,0.016854,0.002247,0.026404,0.06236,0.008427,0.003371,0.002247,0.001124,0.030899,0.002809,0.072472,0.141573,0.054494,0.020787,0.003933,0.001685,0.001685,0,0.001124,0.004494,0.021348,0.002247,0.002809,0.001124,0.064607,0.001124,0.138202,0.070225,0.009551,0.000562,0,0,0.000562,0,0.001124,0.003371,0.000562,0,0,0.000562,0.000562,0,0.000562,0.003371,0.017978,0.002247,0,0.001124,0.001124,0,0.000562,0.003371,0.02191,0.000562,0.001685,Colin_Powell
0.000714,128.187088,0.931256,936.353901,0.174169,154.144342,3617.228517,7.606869,11.034276,0.000285,4.367943,-0.348404,0.994766,3969,252,31.182604,72,3.818801,0.401779,0.114244,1.181378,0.000053,0.000153,0,0,0.115265,0.068536,0.007477,0.038629,0.047352,0.003115,0.018069,0.097819,0.0081,0.002492,0.000623,0.001246,0.038006,0.001869,0.05109,0.141433,0.041745,0.018069,0.003115,0.004984,0.001246,0.002492,0.004361,0.003115,0.032399,0.003738,0.003115,0.004984,0.031153,0.003738,0.066667,0.071651,0.005607,0.003115,0,0.001246,0.000623,0,0.000623,0.001246,0.000623,0,0,0,0,0,0.000623,0.002492,0.016822,0.003115,0,0.001246,0.001246,0.000623,0.001869,0.001869,0.018069,0.000623,0.000623,Colin_Powell
0.000629,122.84661,0.883648,527.977632,0.156316,278.627634,1989.063918,7.430838,11.106867,0.000298,4.392231,-0.288512,0.987427,3969,252,23.019483,142,0.232322,0.165269,0.099581,1.744644,0.010955,0.000561,0.012412,0.008481,0.137255,0.040616,0.015406,0.035014,0.016807,0.004902,0.023109,0.071429,0.012605,0.001401,0,0.002101,0.02451,0.001401,0.044118,0.12395,0.041317,0.007703,0.0007,0.004902,0.002101,0.0007,0.0007,0.005602,0.037815,0.007703,0.001401,0.006303,0.070728,0.001401,0.077031,0.046919,0.015406,0.0007,0.002101,0.0007,0.002101,0,0.0007,0.001401,0,0,0.0007,0,0.004202,0,0.0007,0.001401,0.045518,0.007703,0,0.001401,0.0007,0,0,0.001401,0.037815,0.003501,0.004202,Colin_Powell
0.000798,88.155185,0.883311,377.757172,0.178206,239.838845,1422.873502,7.212469,10.744202,0.000376,4.147456,-0.286494,0.985038,3969,252,19.436226,121,0.382147,0.16217,0.100584,1.801345,0.001097,0.000155,0.00017,0.000001,0.109335,0.029412,0.012788,0.028133,0.02046,0.000639,0.033887,0.079284,0.006394,0.000639,0.000639,0.000639,0.026854,0.001918,0.049872,0.126598,0.040921,0.004476,0.001918,0.003197,0.003197,0.000639,0.001918,0.005115,0.038363,0.003197,0.001279,0.003836,0.074169,0.003197,0.11509,0.06202,0.021739,0.003197,0.000639,0.001918,0.000639,0,0.000639,0.001918,0.000639,0,0,0,0,0,0,0.000639,0.031969,0.004476,0.000639,0.001279,0.003836,0,0.001918,0.003836,0.023657,0.003197,0.003197,Colin_Powell
0.000576,186.792233,0.978554,4364.933702,0.179726,284.636949,17272.942574,8.411662,11.59477,0.000226,4.594312,-0.448754,0.99937,3969,252,66.705036,164,-1.029054,0.470022,0.106366,1.301942,0.012582,0,0.012699,0.008339,0.118996,0.02724,0.007885,0.022222,0.022222,0.003584,0.023656,0.043011,0.012186,0.003584,0.000717,0.001434,0.027957,0.003584,0.049462,0.048746,0.066667,0.010036,0.000717,0.002151,0.004301,0.000717,0.001434,0.001434,0.044444,0.003584,0.000717,0.002151,0.100358,0.005018,0.095341,0.057348,0.020072,0.001434,0,0.000717,0.003584,0,0.000717,0.002151,0.001434,0,0,0,0.000717,0,0.003584,0.000717,0.049462,0.002151,0.001434,0,0.006452,0,0.001434,0.000717,0.085305,0.003584,0.001434,Colin_Powell
0.000698,109.470634,0.923031,711.914626,0.197394,282.32169,2738.18787,7.597386,10.980281,0.000311,4.151774,-0.349499,0.994701,3969,252,27.005328,143,0.304884,0.19126,0.111627,1.717743,0.012414,0.01065,0.014002,0,0.128477,0.058278,0.011921,0.050331,0.033775,0.007285,0.019205,0.103974,0.013245,0.001325,0.000662,0.003311,0.019205,0.003311,0.054967,0.135099,0.029801,0.00596,0.000662,0.003974,0.001987,0.000662,0.001987,0.008609,0.01457,0.003311,0.001987,0.003974,0.042384,0.004636,0.08543,0.086093,0.010596,0.001987,0,0.000662,0.001325,0,0.001987,0.002649,0.000662,0,0,0,0.000662,0,0.000662,0.001325,0.019868,0.002649,0,0.001325,0.000662,0,0.001325,0.002649,0.007285,0.001325,0,Colin_Powell
0.000628,178.208344,0.890774,816.36171,0.155643,286.879656,3087.238497,7.558262,11.145709,0.000272,4.521225,-0.317339,0.992108,3969,252,28.719946,149,1.735394,0.200572,0.107299,1.692034,0.0155,0.015091,0.014763,0.015233,0.156472,0.044808,0.022048,0.032006,0.05192,0.004979,0.027027,0.060455,0.016358,0.003556,0.002134,0.001422,0.021337,0.003556,0.04623,0.076102,0.034139,0.002134,0.006401,0.00569,0.00569,0,0.003556,0.004979,0.036273,0.003556,0.004267,0.00569,0.056188,0.00569,0.093883,0.054054,0.018492,0.001422,0,0.001422,0.002845,0,0.000711,0.002134,0.000711,0.000711,0,0,0,0,0.003556,0.001422,0.024182,0.004979,0.001422,0,0.002845,0,0.002845,0.002845,0.027738,0.002845,0.004267,Colin_Powell
0.000478,190.716169,0.926782,1302.542705,0.159928,234.397764,5019.45465,7.924891,11.478618,0.000291,4.610182,-0.355658,0.996365,3969,252,36.188256,126,-0.615091,0.308529,0.106256,1.701345,0.000297,0.004399,0.000105,0.000048,0.132768,0.038842,0.015537,0.034605,0.030367,0.004237,0.029661,0.040254,0.012712,0.002825,0.002119,0.002119,0.034605,0.000706,0.036017,0.095339,0.043079,0.009181,0.003531,0.00565,0.00565,0.000706,0.003531,0.002825,0.042373,0.009887,0,0.002825,0.070621,0.002825,0.118644,0.060734,0.012006,0.001412,0,0.001412,0.002825,0,0.000706,0.001412,0,0,0,0,0.001412,0,0.000706,0.001412,0.028249,0.004944,0.002119,0.002825,0.000706,0.001412,0,0.002825,0.028249,0.004237,0.006356,Colin_Powell
0.000663,217.842923,0.941729,1873.624602,0.15799,260.398394,7276.655484,8.075173,11.555123,0.000231,4.706304,-0.382145,0.997759,3969,252,43.804942,138,-0.034876,0.337779,0.108815,1.711239,0.009535,0.01027,0.000091,0,0.108205,0.046373,0.007729,0.025565,0.021998,0.002973,0.025565,0.047562,0.00654,0.001189,0.001189,0,0.026159,0.001784,0.074911,0.105826,0.046968,0.011296,0.001189,0.007134,0.001189,0.000595,0.002973,0.001189,0.026754,0.004756,0.002973,0.002973,0.082045,0.004162,0.146849,0.078478,0.011891,0.005351,0,0,0.000595,0,0.000595,0.001189,0,0,0,0,0.001189,0,0.001189,0.000595,0.017836,0.002973,0.000595,0.002378,0.001784,0,0.001189,0.001189,0.022592,0.001189,0.000595,Colin_Powell
0.000398,173.895423,0.925576,1169.315986,0.124767,272.118572,4503.368521,8.007697,11.668996,0.000209,4.646856,-0.349802,0.996211,3969,252,34.391966,133,0.069278,0.25248,0.101221,1.783535,0.007252,0.009687,0.011334,0.008584,0.08512,0.066204,0.003153,0.02459,0.025851,0.001261,0.020807,0.056116,0.009458,0.001892,0.000631,0.001261,0.029634,0.000631,0.083228,0.14628,0.047289,0.021438,0.001261,0.001261,0,0,0,0.001892,0.034678,0.001261,0.001261,0.000631,0.06116,0.001892,0.107188,0.090164,0.003153,0.002522,0,0,0.001261,0,0,0.003153,0.000631,0,0,0,0,0,0.000631,0.000631,0.020177,0.000631,0.000631,0.000631,0.000631,0,0.001261,0.003783,0.032156,0,0.000631,Colin_Powell
0.000339,211.238505,0.937368,1689.669774,0.112379,222.65214,6547.440591,8.21754,11.891291,0.000181,4.808126,-0.365252,0.997304,3969,252,41.408179,106,0.025818,0.370125,0.099609,1.663156,0.002181,0.002762,0.000035,0.000432,0.084293,0.069634,0.004712,0.027749,0.014136,0.001047,0.007853,0.049215,0.012042,0.002094,0.000524,0.001571,0.019895,0.002618,0.075916,0.225654,0.043979,0.016754,0.002094,0.001571,0.001047,0,0.001047,0.002618,0.027225,0.001571,0.000524,0.001047,0.050785,0,0.112565,0.086911,0.002094,0.001047,0,0.001047,0.001047,0,0,0.001571,0.001047,0,0,0,0.001571,0,0,0.001047,0.013089,0.001047,0.000524,0.000524,0.000524,0,0.001047,0.000524,0.021466,0,0.002094,Colin_Powell
0.000282,278.064882,0.930341,1999.434273,0.110931,227.816801,7719.672211,8.380977,12.079191,0.000161,4.979441,-0.380552,0.998232,3969,252,45.088675,113,-0.408472,0.396839,0.099587,1.733821,0.005069,0.003938,0.000002,0.000365,0.113976,0.070556,0.008141,0.031886,0.02578,0.001357,0.0346,0.103799,0.00882,0,0.000678,0.002035,0.021031,0.001357,0.063772,0.147897,0.033243,0.009498,0.003392,0.003392,0.002035,0,0.002035,0.001357,0.018996,0.004749,0.002035,0.003392,0.046811,0.003392,0.08616,0.070556,0.006784,0.000678,0,0.002035,0.000678,0,0.002035,0.002714,0.002035,0,0,0,0.001357,0,0,0.001357,0.022388,0.000678,0.002035,0.001357,0.002714,0,0.002035,0.002035,0.019674,0.000678,0,Colin_Powell
